Theme,Count
"WB_1803_TRANSPORT_INFRASTRUCTURE,5934",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,6087",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2603",1
"WB_342_INFRASTRUCTURE_FUNDS,1316",1
"TAX_FOODSTAPLES_WHEAT,188",1
"TAX_FOODSTAPLES_WHEAT,493",1
"TAX_FOODSTAPLES_WHEAT,1565",1
"WB_667_ICT_INFRASTRUCTURE,3305",1
"CRISISLEX_T04_INFRASTRUCTURE,895",1
"PROTEST,6430",1
"WB_667_ICT_INFRASTRUCTURE,800",1
"WB_667_ICT_INFRASTRUCTURE,922",1
"WB_669_SOFTWARE_INFRASTRUCTURE,800",1
"WB_669_SOFTWARE_INFRASTRUCTURE,922",1
"WB_507_ENERGY_AND_EXTRACTIVES,1466",1
"CRISISLEX_O01_WEATHER,6406",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,5132",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1326",1
"PROTEST,1913",1
"PROTEST,1239",1
"PROTEST,1368",1
"PROTEST,2535",1
"PROTEST,78",1
"PROTEST,403",1
"PROTEST,1217",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1464",1
"WB_667_ICT_INFRASTRUCTURE,1076",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,256",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,280",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,543",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,815",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,644",1
"PROTEST,1106",1
"PROTEST,1190",1
"PROTEST,1689",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1506",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1063",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1354",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,32",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,136",1
"PROTEST,180",1
"PROTEST,759",1
"CRISISLEX_T04_INFRASTRUCTURE,245",1
"CRISISLEX_T04_INFRASTRUCTURE,388",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,698",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1016",1
"WB_507_ENERGY_AND_EXTRACTIVES,1264",1
"WB_667_ICT_INFRASTRUCTURE,3586",1
"WB_669_SOFTWARE_INFRASTRUCTURE,3586",1
"PROTEST,182",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2887",1
"PROTEST,410",1
"NATURAL_DISASTER_EXTREME_WEATHER,1746",1
"CRISISLEX_O01_WEATHER,1746",1
"PROTEST,4709",1
"WB_507_ENERGY_AND_EXTRACTIVES,872",1
"CRISISLEX_T04_INFRASTRUCTURE,1235",1
"CRISISLEX_T04_INFRASTRUCTURE,2879",1
"CRISISLEX_T04_INFRASTRUCTURE,3436",1
"PROTEST,237",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,5725",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,106",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,360",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,413",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,981",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1157",1
"WB_507_ENERGY_AND_EXTRACTIVES,730",1
"PROTEST,1245",1
"PROTEST,1397",1
"PROTEST,1856",1
"NATURAL_DISASTER_BITTER_COLD,1373",1
"PROTEST,1258",1
"PROTEST,1644",1
"NATURAL_DISASTER_BITTER_COLD,1367",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2900",1
"CRISISLEX_O01_WEATHER,2166",1
"CRISISLEX_O01_WEATHER,2326",1
"TAX_FOODSTAPLES_WHEAT,2585",1
"PROTEST,3514",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,100",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1151",1
"WB_507_ENERGY_AND_EXTRACTIVES,724",1
"PROTEST,514",1
"CRISISLEX_O01_WEATHER,204",1
"PROTEST,307",1
"PROTEST,570",1
"PROTEST,821",1
"PROTEST,1698",1
"PROTEST,1225",1
"PROTEST,855",1
"WB_508_POWER_SYSTEMS,1968",1
"WB_507_ENERGY_AND_EXTRACTIVES,1968",1
"WB_510_POWER_TRANSMISSION,1968",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3252",1
"PROTEST,1090",1
"PROTEST,1728",1
"WB_507_ENERGY_AND_EXTRACTIVES,1464",1
"PROTEST,603",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,164",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,935",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1780",1
"PROTEST,1482",1
"PROTEST,1759",1
"WB_667_ICT_INFRASTRUCTURE,817",1
"PROTEST,1479",1
"WB_667_ICT_INFRASTRUCTURE,814",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1553",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3184",1
"NATURAL_DISASTER_EXTREME_WEATHER,1999",1
"CRISISLEX_O01_WEATHER,1999",1
"PROTEST,1573",1
"PROTEST,4369",1
"PROTEST,5154",1
"PROTEST,5184",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2130",1
"PROTEST,1487",1
"NATURAL_DISASTER_BITTER_COLD,1212",1
"PROTEST,1566",1
"PROTEST,2248",1
"PROTEST,2489",1
"PROTEST,2881",1
"CRISISLEX_T04_INFRASTRUCTURE,2471",1
"NATURAL_DISASTER_BITTER_COLD,2034",1
"PROTEST,619",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2257",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1264",1
"PROTEST,38",1
"PROTEST,3024",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,261",1
"CRISISLEX_T04_INFRASTRUCTURE,841",1
"WB_667_ICT_INFRASTRUCTURE,820",1
"PROTEST,2317",1
"PROTEST,442",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2191",1
"WB_507_ENERGY_AND_EXTRACTIVES,1471",1
"NATURAL_DISASTER_EXTREME_WEATHER,1871",1
"CRISISLEX_O01_WEATHER,1871",1
"WB_667_ICT_INFRASTRUCTURE,1068",1
"NATURAL_DISASTER_EXTREME_WEATHER,1059",1
"CRISISLEX_O01_WEATHER,1059",1
"PROTEST,611",1
"PROTEST,1611",1
"PROTEST,1766",1
"PROTEST,1892",1
"CRISISLEX_T04_INFRASTRUCTURE,1916",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,1383",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,979",1
"CRISISLEX_O01_WEATHER,433",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1451",1
"CRISISLEX_T04_INFRASTRUCTURE,1027",1
"WB_667_ICT_INFRASTRUCTURE,405",1
"WB_667_ICT_INFRASTRUCTURE,1081",1
"WB_667_ICT_INFRASTRUCTURE,1527",1
"WB_667_ICT_INFRASTRUCTURE,2315",1
"TAX_FOODSTAPLES_WHEAT,745",1
"TAX_FOODSTAPLES_WHEAT,1352",1
"TAX_FOODSTAPLES_WHEAT,2185",1
"TAX_FOODSTAPLES_WHEAT,3762",1
"TAX_FOODSTAPLES_WHEAT,4555",1
"WB_2961_RESILIENT_INFRASTRUCTURE,1920",1
"CRISISLEX_O01_WEATHER,2033",1
"NATURAL_DISASTER_SEVERE_COLD,149",1
"CRISISLEX_O01_WEATHER,380",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,716",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,15",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,97",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,176",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,380",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,570",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,837",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2236",1
"WB_507_ENERGY_AND_EXTRACTIVES,1163",1
"NATURAL_DISASTER_EXTREME_WEATHER,3637",1
"CRISISLEX_O01_WEATHER,3637",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,4300",1
"PROTEST,1641",1
"NATURAL_DISASTER_BITTER_COLD,1364",1
"NATURAL_DISASTER_EXTREME_WEATHER,2591",1
"CRISISLEX_O01_WEATHER,2591",1
"PROTEST,2281",1
"PROTEST,1509",1
"NATURAL_DISASTER_BITTER_COLD,1238",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1070",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1904",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1476",1
"CRISISLEX_O01_WEATHER,4142",1
"PROTEST,1661",1
"PROTEST,2878",1
"PROTEST,3374",1
"PROTEST,4095",1
"PROTEST,4243",1
"WB_342_INFRASTRUCTURE_FUNDS,6028",1
"TAX_FOODSTAPLES_WHEAT,4926",1
"TAX_FOODSTAPLES_WHEAT,5229",1
"CRISISLEX_T04_INFRASTRUCTURE,3058",1
"PROTEST,1878",1
"PROTEST,2463",1
"PROTEST,2858",1
"CRISISLEX_T04_INFRASTRUCTURE,9959",1
"PROTEST,505",1
"CRISISLEX_T04_INFRASTRUCTURE,140",1
"CRISISLEX_T04_INFRASTRUCTURE,270",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,11304",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,366",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3965",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2941",1
"CRISISLEX_T04_INFRASTRUCTURE,2348",1
"CRISISLEX_T04_INFRASTRUCTURE,2741",1
"CRISISLEX_T04_INFRASTRUCTURE,2818",1
"CRISISLEX_T04_INFRASTRUCTURE,2960",1
"CRISISLEX_T04_INFRASTRUCTURE,3227",1
"CRISISLEX_T04_INFRASTRUCTURE,3349",1
"CRISISLEX_T04_INFRASTRUCTURE,3488",1
"CRISISLEX_T04_INFRASTRUCTURE,3877",1
"PROTEST,5152",1
"PROTEST,1383",1
"PROTEST,2650",1
"PROTEST,3325",1
"TAX_FOODSTAPLES_WHEAT,2219",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1091",1
"NATURAL_DISASTER_FREEZING_TEMPERATURES,1947",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,3409",1
"PROTEST,142",1
"PROTEST,1861",1
"PROTEST,2361",1
"PROTEST,2587",1
"PROTEST,3060",1
"PROTEST,3589",1
"PROTEST,3939",1
"PROTEST,4251",1
"PROTEST,4542",1
"PROTEST,4943",1
"PROTEST,5024",1
"WB_507_ENERGY_AND_EXTRACTIVES,807",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,141",1
"NATURAL_DISASTER_EXTREME_COLD,540",1
"CRISISLEX_O01_WEATHER,559",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,144",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,354",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,470",1
"WB_667_ICT_INFRASTRUCTURE,2116",1
"CRISISLEX_T04_INFRASTRUCTURE,503",1
"WB_507_ENERGY_AND_EXTRACTIVES,6609",1
"PROTEST,1256",1
"WB_507_ENERGY_AND_EXTRACTIVES,1092",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,7855",1
"PROTEST,605",1
"PROTEST,764",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,251",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,738",1
"NATURAL_DISASTER_BITTER_COLD,2562",1
"PROTEST,1151",1
"WB_2026_PREVENTION,1623",1
"PROTEST,260",1
"PROTEST,1863",1
"NATURAL_DISASTER_EXTREME_WEATHER,2579",1
"CRISISLEX_O01_WEATHER,2579",1
"PROTEST,2269",1
"WB_667_ICT_INFRASTRUCTURE,2729",1
"WB_669_SOFTWARE_INFRASTRUCTURE,2729",1
"CRISISLEX_T04_INFRASTRUCTURE,771",1
"NATURAL_DISASTER_BITTER_COLD,1351",1
"CRISISLEX_T04_INFRASTRUCTURE,1283",1
"PROTEST,1503",1
"NATURAL_DISASTER_BITTER_COLD,1253",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2006",1
"CRISISLEX_T04_INFRASTRUCTURE,4388",1
"CRISISLEX_T04_INFRASTRUCTURE,4496",1
"CRISISLEX_T04_INFRASTRUCTURE,4646",1
"CRISISLEX_T04_INFRASTRUCTURE,4785",1
"PROTEST,77",1
"PROTEST,498",1
"PROTEST,1290",1
"PROTEST,1652",1
"NATURAL_DISASTER_EXTREME_WEATHER,798",1
"CRISISLEX_O01_WEATHER,798",1
"WB_507_ENERGY_AND_EXTRACTIVES,3709",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,706",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1227",1
"WB_2026_PREVENTION,2004",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,898",1
"NATURAL_DISASTER_FREEZING_TEMPERATURES,7485",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,500",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3322",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3934",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,5407",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,5442",1
"WB_507_ENERGY_AND_EXTRACTIVES,8220",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,8295",1
"TAX_FOODSTAPLES_WHEAT,4165",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,5798",1
"PROTEST,1144",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2247",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2713",1
"PROTEST,61",1
"PROTEST,1076",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,11344",1
"PROTEST,6529",1
"CRISISLEX_T04_INFRASTRUCTURE,976",1
"PROTEST,830",1
"NATURAL_DISASTER_BITTER_COLD,1154",1
"WB_667_ICT_INFRASTRUCTURE,3635",1
"WB_667_ICT_INFRASTRUCTURE,3889",1
"WB_669_SOFTWARE_INFRASTRUCTURE,3635",1
"WB_669_SOFTWARE_INFRASTRUCTURE,3889",1
"WB_2026_PREVENTION,6135",1
"PROTEST,4074",1
"WB_507_ENERGY_AND_EXTRACTIVES,3039",1
"PROTEST,1737",1
"CRISISLEX_T04_INFRASTRUCTURE,2195",1
"CRISISLEX_T04_INFRASTRUCTURE,3074",1
"WB_667_ICT_INFRASTRUCTURE,4548",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1876",1
"PROTEST,1358",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1495",1
"PROTEST,1175",1
"PROTEST,1228",1
"PROTEST,3696",1
"PROTEST,50",1
"PROTEST,556",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2242",1
"WB_507_ENERGY_AND_EXTRACTIVES,2734",1
"WB_507_ENERGY_AND_EXTRACTIVES,3003",1
"WB_507_ENERGY_AND_EXTRACTIVES,3342",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1353",1
"WB_507_ENERGY_AND_EXTRACTIVES,164",1
"WB_507_ENERGY_AND_EXTRACTIVES,513",1
"WB_507_ENERGY_AND_EXTRACTIVES,649",1
"WB_507_ENERGY_AND_EXTRACTIVES,759",1
"WB_507_ENERGY_AND_EXTRACTIVES,884",1
"WB_507_ENERGY_AND_EXTRACTIVES,1358",1
"WB_507_ENERGY_AND_EXTRACTIVES,1486",1
"WB_507_ENERGY_AND_EXTRACTIVES,1722",1
"WB_507_ENERGY_AND_EXTRACTIVES,1819",1
"WB_507_ENERGY_AND_EXTRACTIVES,1990",1
"WB_507_ENERGY_AND_EXTRACTIVES,2440",1
"WB_507_ENERGY_AND_EXTRACTIVES,2534",1
"WB_507_ENERGY_AND_EXTRACTIVES,3062",1
"WB_507_ENERGY_AND_EXTRACTIVES,3151",1
"WB_507_ENERGY_AND_EXTRACTIVES,3435",1
"WB_507_ENERGY_AND_EXTRACTIVES,3768",1
"WB_507_ENERGY_AND_EXTRACTIVES,3843",1
"PROTEST,2708",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,766",1
"PROTEST,6970",1
"TAX_FOODSTAPLES_WHEAT,1178",1
"PROTEST,1294",1
"CRISISLEX_T04_INFRASTRUCTURE,3379",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1356",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1948",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,4386",1
"PROTEST,945",1
"PROTEST,3248",1
"PROTEST,3339",1
"TAX_FOODSTAPLES_WHEAT,1205",1
"TAX_FOODSTAPLES_WHEAT,6070",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2935",1
"CRISISLEX_O01_WEATHER,1220",1
"PROTEST,1471",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1489",1
"PROTEST,139",1
"CRISISLEX_T04_INFRASTRUCTURE,1798",1
"PROTEST,838",1
"NATURAL_DISASTER_BITTER_COLD,1162",1
"CRISISLEX_O01_WEATHER,1619",1
"WB_342_INFRASTRUCTURE_FUNDS,1203",1
"TAX_FOODSTAPLES_WHEAT,73",1
"TAX_FOODSTAPLES_WHEAT,378",1
"TAX_FOODSTAPLES_WHEAT,1452",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,4517",1
"WB_2026_PREVENTION,2831",1
"CRISISLEX_O01_WEATHER,41",1
"CRISISLEX_O01_WEATHER,815",1
"PROTEST,784",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,712",1
"PROTEST,1906",1
"WB_1627_ENERGY_SUBSIDIES,2812",1
"WB_1629_ELECTRICITY_SUBSIDIES,2812",1
"PROTEST,181",1
"PROTEST,926",1
"PROTEST,1873",1
"PROTEST,4625",1
"PROTEST,4702",1
"WB_507_ENERGY_AND_EXTRACTIVES,1275",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,660",1
"NATURAL_DISASTER_FREEZING_TEMPERATURES,803",1
"PROTEST,870",1
"WB_2026_PREVENTION,1272",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,499",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,817",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1184",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1819",1
"PROTEST,162",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,776",1
"CRISISLEX_O01_WEATHER,330",1
"CRISISLEX_O01_WEATHER,864",1
"SLFID_ECONOMIC_POWER,11551",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,19166",1
"WB_667_ICT_INFRASTRUCTURE,13833",1
"PROTEST,609",1
"PROTEST,18181",1
"PROTEST,20309",1
"PROTEST,23276",1
"PROTEST,24890",1
"TAX_FOODSTAPLES_WHEAT,2844",1
"TAX_FOODSTAPLES_WHEAT,3796",1
"TAX_FOODSTAPLES_WHEAT,5858",1
"TAX_FOODSTAPLES_WHEAT,6716",1
"TAX_FOODSTAPLES_WHEAT,17067",1
"PROTEST,2220",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,530",1
"PROTEST,739",1
"NATURAL_DISASTER_BITTER_COLD,1929",1
"CRISISLEX_O01_WEATHER,23",1
"NATURAL_DISASTER_SEVERE_COLD,2004",1
"WB_507_ENERGY_AND_EXTRACTIVES,552",1
"CRISISLEX_O01_WEATHER,355",1
"PROTEST,276",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1644",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,3778",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,4153",1
"PROTEST,4466",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2201",1
"WB_508_POWER_SYSTEMS,1778",1
"WB_509_NUCLEAR_ENERGY,1778",1
"WB_507_ENERGY_AND_EXTRACTIVES,1778",1
"WB_674_SHARED_INFRASTRUCTURE,3613",1
"WB_667_ICT_INFRASTRUCTURE,3613",1
"CRISISLEX_T04_INFRASTRUCTURE,2002",1
"PROTEST,1168",1
"NATURAL_DISASTER_SEVERE_COLD,2367",1
"NATURAL_DISASTER_SEVERE_COLD,2939",1
"CRISISLEX_O01_WEATHER,569",1
"CRISISLEX_O01_WEATHER,634",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1287",1
"WB_2026_PREVENTION,1287",1
"WB_507_ENERGY_AND_EXTRACTIVES,1947",1
"WB_507_ENERGY_AND_EXTRACTIVES,4389",1
"WB_525_RENEWABLE_ENERGY,1947",1
"WB_525_RENEWABLE_ENERGY,4389",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,764",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4056",1
"CRISISLEX_O01_WEATHER,1014",1
"CRISISLEX_O01_WEATHER,1072",1
"PROTEST,282",1
"PROTEST,2140",1
"CRISISLEX_O01_WEATHER,29",1
"CRISISLEX_O01_WEATHER,114",1
"CRISISLEX_O01_WEATHER,948",1
"PROTEST,501",1
"PROTEST,1717",1
"CRISISLEX_O01_WEATHER,919",1
"PROTEST,1680",1
"CRISISLEX_O01_WEATHER,589",1
"PROTEST,452",1
"CRISISLEX_T04_INFRASTRUCTURE,444",1
"CRISISLEX_T04_INFRASTRUCTURE,2422",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,5152",1
"CRISISLEX_T04_INFRASTRUCTURE,3835",1
"WB_2026_PREVENTION,1314",1
"WB_507_ENERGY_AND_EXTRACTIVES,3577",1
"WB_2026_PREVENTION,2565",1
"CRISISLEX_O01_WEATHER,776",1
"CRISISLEX_T04_INFRASTRUCTURE,1978",1
"PROTEST,1146",1
"PROTEST,370",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1857",1
"CRISISLEX_O01_WEATHER,102",1
"CRISISLEX_O01_WEATHER,938",1
"PROTEST,165",1
"PROTEST,4162",1
"CRISISLEX_T04_INFRASTRUCTURE,2585",1
"WB_507_ENERGY_AND_EXTRACTIVES,191",1
"WB_507_ENERGY_AND_EXTRACTIVES,1377",1
"WB_507_ENERGY_AND_EXTRACTIVES,1663",1
"WB_507_ENERGY_AND_EXTRACTIVES,5480",1
"CRISISLEX_O01_WEATHER,2477",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1750",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2782",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,6048",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,446",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,555",1
"PROTEST,1035",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,227",1
"CRISISLEX_O01_WEATHER,84",1
"PROTEST,1333",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,952",1
"NATURAL_DISASTER_SEVERE_COLD,3037",1
"NATURAL_DISASTER_SEVERE_COLD,3167",1
"CRISISLEX_O01_WEATHER,1040",1
"TAX_FNCACT_ELECTRICAL_ENGINEER,642",1
"PROTEST,2195",1
"WB_667_ICT_INFRASTRUCTURE,1859",1
"WB_669_SOFTWARE_INFRASTRUCTURE,1859",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,546",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,13777",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,21294",1
"CRISISLEX_O01_WEATHER,16687",1
"CRISISLEX_O01_WEATHER,19010",1
"WB_2026_PREVENTION,10009",1
"TAX_FNCACT_WEATHERMAN,20345",1
"WB_532_BIOFUELS_ENERGY,18417",1
"WB_507_ENERGY_AND_EXTRACTIVES,18417",1
"WB_525_RENEWABLE_ENERGY,18417",1
"PROTEST,447",1
"PROTEST,963",1
"WB_667_ICT_INFRASTRUCTURE,4837",1
"WB_669_SOFTWARE_INFRASTRUCTURE,4837",1
"WB_507_ENERGY_AND_EXTRACTIVES,2244",1
"PROTEST,1738",1
"CRISISLEX_T04_INFRASTRUCTURE,4961",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,5267",1
"PROTEST,860",1
"PROTEST,3604",1
"PROTEST,5086",1
"PROTEST,6127",1
"PROTEST,6383",1
"WB_667_ICT_INFRASTRUCTURE,6238",1
"MANMADE_DISASTER_KNOCKED_OUT_POWER,5972",1
"POWER_OUTAGE,5972",1
"ECON_ELECTRICALGENERATION,261",1
"ECON_ELECTRICALGENERATION,1267",1
"ECON_ELECTRICALGENERATION,2927",1
"WB_507_ENERGY_AND_EXTRACTIVES,120",1
"CRISISLEX_O01_WEATHER,312",1
"WB_2026_PREVENTION,1303",1
"WB_507_ENERGY_AND_EXTRACTIVES,35",1
"PROTEST,63",1
"PROTEST,60",1
"WB_507_ENERGY_AND_EXTRACTIVES,59",1
"CRISISLEX_O01_WEATHER,14",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,347",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,87",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2877",1
"PROTEST,46",1
"WB_507_ENERGY_AND_EXTRACTIVES,4113",1
"WB_507_ENERGY_AND_EXTRACTIVES,5291",1
"WB_525_RENEWABLE_ENERGY,4113",1
"WB_525_RENEWABLE_ENERGY,5291",1
"WB_527_HYDROPOWER,4113",1
"WB_527_HYDROPOWER,5291",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1847",1
"CRISISLEX_T04_INFRASTRUCTURE,3822",1
"CRISISLEX_T04_INFRASTRUCTURE,5409",1
"PROTEST,1513",1
"CRISISLEX_O01_WEATHER,464",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1251",1
"PROTEST,464",1
"CRISISLEX_O01_WEATHER,913",1
"PROTEST,1672",1
"PROTEST,463",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,120889",1
"WB_507_ENERGY_AND_EXTRACTIVES,1619",1
"PROTEST,178",1
"PROTEST,1657",1
"NATURAL_DISASTER_EXTREME_WEATHER,1741",1
"CRISISLEX_O01_WEATHER,1741",1
"PROTEST,1516",1
"PROTEST,1583",1
"PROTEST,1703",1
"PROTEST,711",1
"PROTEST,892",1
"WB_667_ICT_INFRASTRUCTURE,329",1
"CRISISLEX_T04_INFRASTRUCTURE,4608",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4914",1
"PROTEST,594",1
"PROTEST,3338",1
"PROTEST,4733",1
"PROTEST,510",1
"PROTEST,1218",1
"PROTEST,1182",1
"CRISISLEX_O01_WEATHER,418",1
"CRISISLEX_O01_WEATHER,734",1
"PROTEST,1536",1
"PROTEST,824",1
"PROTEST,1992",1
"PROTEST,2562",1
"PROTEST,2057",1
"WB_667_ICT_INFRASTRUCTURE,6243",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,8086",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,8271",1
"PROTEST,376",1
"PROTEST,1591",1
"PROTEST,1711",1
"PROTEST,848",1
"PROTEST,939",1
"WB_507_ENERGY_AND_EXTRACTIVES,101",1
"WB_507_ENERGY_AND_EXTRACTIVES,499",1
"WB_507_ENERGY_AND_EXTRACTIVES,1127",1
"WB_507_ENERGY_AND_EXTRACTIVES,1185",1
"WB_507_ENERGY_AND_EXTRACTIVES,1364",1
"WB_507_ENERGY_AND_EXTRACTIVES,1629",1
